sha,message,author,committer,url,total_changes,organization,repository
158cdf6e295f91bb4e3fdf074b625645ec873aea,Merge pull request #3 from regro-cf-autotick-bot/rebuild-libgdal_core311-0-1_h9bacf2,Alex I. Mandel,GitHub,https://github.com/conda-forge/r-lasr-feedstock/commit/158cdf6e295f91bb4e3fdf074b625645ec873aea,22,conda-forge,r-lasr-feedstock
5f9b269c069b73301b44528a5d57c6d7c596740b,Merge pull request #1 from regro-cf-autotick-bot/0.13.8_h8ffad2,Alex I. Mandel,GitHub,https://github.com/conda-forge/r-lasr-feedstock/commit/5f9b269c069b73301b44528a5d57c6d7c596740b,4,conda-forge,r-lasr-feedstock
62c6670c3380d25a873a2e0d103efa45ba5d27bc,Publish previews using netlify (#166),Max Jones,Alex I. Mandel,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/62c6670c3380d25a873a2e0d103efa45ba5d27bc,68,cloudnativegeo,cloud-optimized-geospatial-formats-guide
44780d1fcbf1b606b8afa6a94820868c5d5ad81a,Change impossible to inefficient when describing SQLite reads,Max Jones,Max Jones,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/44780d1fcbf1b606b8afa6a94820868c5d5ad81a,2,cloudnativegeo,cloud-optimized-geospatial-formats-guide
38c75e46562f30375a14dba09afc9f30d66129a9,Merge pull request #153 from cloudnativegeo/fix-s3fs-default-block-size,Aimee Barciauskas,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/38c75e46562f30375a14dba09afc9f30d66129a9,4,cloudnativegeo,cloud-optimized-geospatial-formats-guide
2430cfd68fbc2f86b917a37b324f58777907660c,Merge pull request #142 from cloudnativegeo/fix/hdf5_page_buffer_size_doc_link,Aimee Barciauskas,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/2430cfd68fbc2f86b917a37b324f58777907660c,2,cloudnativegeo,cloud-optimized-geospatial-formats-guide
cc4b2101e46390f0592cea70bda0f6bde5aa44ff,Merge pull request #128 from cloudnativegeo/staging,Aimee Barciauskas,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/cc4b2101e46390f0592cea70bda0f6bde5aa44ff,2,cloudnativegeo,cloud-optimized-geospatial-formats-guide
eda5384c97aa65162fea6aa7d1426c19537f2b7f,Merge pull request #127 from cloudnativegeo/ab/update-hdf5-layout-image,Aimee Barciauskas,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/eda5384c97aa65162fea6aa7d1426c19537f2b7f,2,cloudnativegeo,cloud-optimized-geospatial-formats-guide
26a05ee09d246dcb513d3a1b72f262324589ce90,Merge pull request #126 from cloudnativegeo/staging,Aimee Barciauskas,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/26a05ee09d246dcb513d3a1b72f262324589ce90,344,cloudnativegeo,cloud-optimized-geospatial-formats-guide
ed645461cd8ed1cbd282481e046a1707e505c896,Merge pull request #121 from cloudnativegeo/add-co-hdf5-guidance,Aimee Barciauskas,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/ed645461cd8ed1cbd282481e046a1707e505c896,340,cloudnativegeo,cloud-optimized-geospatial-formats-guide
1c242209f4c77812c256c374ab427bbec6b38470,Merge pull request #167 from cloudnativegeo/staging,Alex I. Mandel,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/1c242209f4c77812c256c374ab427bbec6b38470,6231,cloudnativegeo,cloud-optimized-geospatial-formats-guide
f39aee96deccd49f10207b88ed5caa22015a39c3,rerun of flatgeobuf.ipynb with `geopandas==1.0.1` (#152) (#154),Alex I. Mandel,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/f39aee96deccd49f10207b88ed5caa22015a39c3,90,cloudnativegeo,cloud-optimized-geospatial-formats-guide
d8e4c328369dfcf6a58959fe5e417cba37c4bef8,"Update cookbooks/zarr-stac-report/data-consumers/index.qmd",Alex I. Mandel,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/d8e4c328369dfcf6a58959fe5e417cba37c4bef8,2,cloudnativegeo,cloud-optimized-geospatial-formats-guide
692a3f4877c843f3722b2274748f486285c05f40,Add contribution workflow details (#132) (#133),Alex I. Mandel,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/692a3f4877c843f3722b2274748f486285c05f40,12,cloudnativegeo,cloud-optimized-geospatial-formats-guide
86ae1411df0795a6afc89149fdb13b1b345c2ccc,Update zarr docs for zarr-python>3 and to include Zarr version 3 (#172),Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/86ae1411df0795a6afc89149fdb13b1b345c2ccc,1320,cloudnativegeo,cloud-optimized-geospatial-formats-guide
ac0e0b8a1275cc1fd2949d28df7ca8e1b061dc12,Merge pull request #165 from cloudnativegeo/staging,Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/ac0e0b8a1275cc1fd2949d28df7ca8e1b061dc12,12,cloudnativegeo,cloud-optimized-geospatial-formats-guide
a2dec8a5ce20ccb3b14bb2b882d7cf5a02d9a8a1,Merge pull request #143 from cloudnativegeo/staging,Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/a2dec8a5ce20ccb3b14bb2b882d7cf5a02d9a8a1,485,cloudnativegeo,cloud-optimized-geospatial-formats-guide
cc1a91199954d15b58a0e008367e8632d7f4ccf2,Respond to Aimee's comments (#149),Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/cc1a91199954d15b58a0e008367e8632d7f4ccf2,57,cloudnativegeo,cloud-optimized-geospatial-formats-guide
7311add3420c068e26e294f290c827e42053b78b,Merge pull request #146 from cloudnativegeo/js/staging,Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/7311add3420c068e26e294f290c827e42053b78b,20,cloudnativegeo,cloud-optimized-geospatial-formats-guide
26659dcb103ad291ee0bc43a7863dc790da881c4,Minor fix ups to STAC <> Zarr report (#144),Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/26659dcb103ad291ee0bc43a7863dc790da881c4,94,cloudnativegeo,cloud-optimized-geospatial-formats-guide
dfdab168b3aab729b8f73424d51706d8ed46e790,Merge pull request #145 from cloudnativegeo/main,Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/dfdab168b3aab729b8f73424d51706d8ed46e790,2,cloudnativegeo,cloud-optimized-geospatial-formats-guide
7587db53b597aeeec1a99ba18e9a0ca69722d897,Add STAC <> Zarr report (#139),Julia Signell,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/7587db53b597aeeec1a99ba18e9a0ca69722d897,464,cloudnativegeo,cloud-optimized-geospatial-formats-guide
4771b528fe3ad1287df166b34fd0df5ac4999fd4,Update reference to rendered contributing url and change to netfliy preview text (#171),Zac Deziel,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/4771b528fe3ad1287df166b34fd0df5ac4999fd4,4,cloudnativegeo,cloud-optimized-geospatial-formats-guide
e61a1b78701317211d39445c52ff6957fe1e98ba,Add contribution workflow details (#132),Zac Deziel,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/e61a1b78701317211d39445c52ff6957fe1e98ba,12,cloudnativegeo,cloud-optimized-geospatial-formats-guide
2d14251d721295187949babb9b5cb700e0d6a57a,Merge pull request #123 from brianmcdonald/patch-1,Zac Deziel,GitHub,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/2d14251d721295187949babb9b5cb700e0d6a57a,2,cloudnativegeo,cloud-optimized-geospatial-formats-guide
e96e5b176e0bd4919680c994547921a0f2812113,Add cog access via python doc (#124),Nathan Zimmerman,Alex I. Mandel,https://github.com/cloudnativegeo/cloud-optimized-geospatial-formats-guide/commit/e96e5b176e0bd4919680c994547921a0f2812113,697,cloudnativegeo,cloud-optimized-geospatial-formats-guide
e61b8df47fc3dfd1a95b305c82420276b9efab86,refactor: Simplify implementation of `ZarrRecordBatchStream` (#52),Kyle Barron,GitHub,https://github.com/datafusion-contrib/arrow-zarr/commit/e61b8df47fc3dfd1a95b305c82420276b9efab86,309,datafusion-contrib,arrow-zarr
fa08cf93f369159ce09e843d68ab90fd64a3d3b3,Use triple `///` for doc comments so they show up on hover (#51),Kyle Barron,GitHub,https://github.com/datafusion-contrib/arrow-zarr/commit/fa08cf93f369159ce09e843d68ab90fd64a3d3b3,188,datafusion-contrib,arrow-zarr
8ad33b655ead6ef7c79805f8475420036fa12e93,Store Arc<Schema> instead of Schema to reduce cloning overhead (#50),Kyle Barron,GitHub,https://github.com/datafusion-contrib/arrow-zarr/commit/8ad33b655ead6ef7c79805f8475420036fa12e93,78,datafusion-contrib,arrow-zarr
355f37785e9028f0afb3d7a7b55efce6748a122e,Remove print and debug statements (#52),Max Jones,GitHub,https://github.com/developmentseed/async-tiff/commit/355f37785e9028f0afb3d7a7b55efce6748a122e,20,developmentseed,async-tiff
9f8314cec317764f9ce8ced30525befaac843c71,Refactor reading TIFF metadata (#82),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/9f8314cec317764f9ce8ced30525befaac843c71,1913,developmentseed,async-tiff
4f387e155ce2c04b6a73d33fc5f3aa2f13c23bc2,Split traits to get image bytes and metadata bytes (#79),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/4f387e155ce2c04b6a73d33fc5f3aa2f13c23bc2,157,developmentseed,async-tiff
6a7a2dc038f7b84e8ada5ef16e2cb8c1e5504334,Add docs links to README (#68),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/6a7a2dc038f7b84e8ada5ef16e2cb8c1e5504334,7,developmentseed,async-tiff
9a9ab6d10c70c37d3be9dbe6ae5a17bdb601d08d,Bump to 0.1 (#67),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/9a9ab6d10c70c37d3be9dbe6ae5a17bdb601d08d,53,developmentseed,async-tiff
a1862e3f7acb3692d6ab1063301d2f7e2f19b071,Add Python example to README (#66),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/a1862e3f7acb3692d6ab1063301d2f7e2f19b071,252,developmentseed,async-tiff
b5ca6c2a96b2f5529ba98e07db00b1e979f72ff3,deploy docs (#65),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/b5ca6c2a96b2f5529ba98e07db00b1e979f72ff3,76,developmentseed,async-tiff
06e6f2d6f76b7457f6ec744dbb0a46a0af53c144,Python: Support obspec reader input to TIFF.open (#64),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/06e6f2d6f76b7457f6ec744dbb0a46a0af53c144,211,developmentseed,async-tiff
32eba16d26d618c13802cbb9786ab0ec9f86b8d9,Update Python docstrings (#63),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/32eba16d26d618c13802cbb9786ab0ec9f86b8d9,145,developmentseed,async-tiff
eba4e531c236e71781e505c4a3a0bae600fa837d,Handle unknown compression schemes (#62),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/eba4e531c236e71781e505c4a3a0bae600fa837d,18,developmentseed,async-tiff
4600be4a7db7e4bd5a4402b85d05bbf0db71db85,Fix wheels; fetch submodule (#61),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/4600be4a7db7e4bd5a4402b85d05bbf0db71db85,68,developmentseed,async-tiff
f48382c45c5f2316167a03999607ed24700a74c5,Fix python wheel build (#58),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/f48382c45c5f2316167a03999607ed24700a74c5,260,developmentseed,async-tiff
82d09d601fbcf14239956e679c181f5925c8dd97,Expose other_tags from ifd (#57),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/82d09d601fbcf14239956e679c181f5925c8dd97,287,developmentseed,async-tiff
4a5307de79ccd5173f76fbc403d6f676933c6e2e,Bump python version to 0.1.0-beta.2 (#56),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/4a5307de79ccd5173f76fbc403d6f676933c6e2e,2446,developmentseed,async-tiff
6c88ccc30e9ea3266d64d0de662ee39b96fe04e0,Bump `async-tiff` crate to 0.1 (#55),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/6c88ccc30e9ea3266d64d0de662ee39b96fe04e0,12,developmentseed,async-tiff
35eaf116d9b1ab31232a1e23298b3102d2879e9c,Allow `obstore.store` input into tiff class (#53),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/35eaf116d9b1ab31232a1e23298b3102d2879e9c,106,developmentseed,async-tiff
02ce00c4b2fa2e5530840b009bcea9a9f1bfdb8f,bump to object_store 0.12 (#50),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/02ce00c4b2fa2e5530840b009bcea9a9f1bfdb8f,13,developmentseed,async-tiff
e19d0c2fad5694b7ef89cd8c695011e8f6fdbebc,Fetch tiles from Python (#48),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/e19d0c2fad5694b7ef89cd8c695011e8f6fdbebc,71,developmentseed,async-tiff
8d642b3ed8e73e5d92d822cfe50ab2b3a2964d52,Expose compressed tile data to Python (#47),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/8d642b3ed8e73e5d92d822cfe50ab2b3a2964d52,44,developmentseed,async-tiff
e46831b088d33981eb0d4e7a8a8eb06f9d460d63,Update readme (#46),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/e46831b088d33981eb0d4e7a8a8eb06f9d460d63,18,developmentseed,async-tiff
2d3834dc14a9033b78c1ada18102a4408acc0bef,Implement AsyncFileReader using reqwest (#45),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/2d3834dc14a9033b78c1ada18102a4408acc0bef,34,developmentseed,async-tiff
871bfd67e1395fedd11e5f1ccaa197d5e3fb90df,Cleanup and document rust code (#44),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/871bfd67e1395fedd11e5f1ccaa197d5e3fb90df,326,developmentseed,async-tiff
78d2876b1c13b8cfb4b9643e09bc79df32b66455,Add Python docs (#39),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/78d2876b1c13b8cfb4b9643e09bc79df32b66455,294,developmentseed,async-tiff
ed67b775250cfd4c90d8c677a5d328fa96cfc270,Decode tile off the main thread (#40),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/ed67b775250cfd4c90d8c677a5d328fa96cfc270,276,developmentseed,async-tiff
937ec7b188f14a837693df03f11ebca4279bbc18,Reuse obstore.store type hinting (#38),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/937ec7b188f14a837693df03f11ebca4279bbc18,15,developmentseed,async-tiff
483327b45aa210a5cffc807cdc82c8865c87ecbf,Split tile fetching and decoding (#37),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/483327b45aa210a5cffc807cdc82c8865c87ecbf,235,developmentseed,async-tiff
fe5681f62212010ba82788d68bffef13fa1fa09c,Python wheels on CI (#36),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/fe5681f62212010ba82788d68bffef13fa1fa09c,211,developmentseed,async-tiff
6af000eaa3227c8f8fd945ebf2fb92620d207164,Add Python tests (#35),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/6af000eaa3227c8f8fd945ebf2fb92620d207164,110,developmentseed,async-tiff
5987b80a224dab666d87f8fbeb20733909e8efa9,BigTIFF support (#30),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/5987b80a224dab666d87f8fbeb20733909e8efa9,1367,developmentseed,async-tiff
8978a5d8f7a18684a28757ddda68c0fae61c1611,Vendor image-tiff tests (#28),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/8978a5d8f7a18684a28757ddda68c0fae61c1611,1571,developmentseed,async-tiff
4b3f2b20c04154245159b41fccfbe2541504e8e3,Decoder registry (#20),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/4b3f2b20c04154245159b41fccfbe2541504e8e3,266,developmentseed,async-tiff
97c4e0229bf08e447bcba213192bfcab02353935,Minimal Python typing interface (#19),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/97c4e0229bf08e447bcba213192bfcab02353935,221,developmentseed,async-tiff
eddea6014410d5fb3dbbe2e00f04673b72ced6ad,Prefetch reader (#18),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/eddea6014410d5fb3dbbe2e00f04673b72ced6ad,64,developmentseed,async-tiff
d040726bfe99a6301a078a36b7a889189f44b8d3,Proof of concept for opening COG in Python (#17),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/d040726bfe99a6301a078a36b7a889189f44b8d3,88,developmentseed,async-tiff
883b3885a6dd978245deae7489870abc969a4b35,Defne binding for ImageFileDirectory and GeoKeyDirectory (#16),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/883b3885a6dd978245deae7489870abc969a4b35,812,developmentseed,async-tiff
52e1286c288ba20211f5993a5740e09c96d57785,Add python binding layout (#15),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/52e1286c288ba20211f5993a5740e09c96d57785,2013,developmentseed,async-tiff
30990ceae054deeac3aea29ce165864ac6450c07,Improved error handling (#14),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/30990ceae054deeac3aea29ce165864ac6450c07,277,developmentseed,async-tiff
6c925982b838a16b520386cf4ead44ba0d49e3ec,Move endianness check into AsyncCursor constructor (#13),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/6c925982b838a16b520386cf4ead44ba0d49e3ec,173,developmentseed,async-tiff
810106430510c2e6e1e5f3b6d0a8cfd4339d2bdb,Use latest main of object_store (#12),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/810106430510c2e6e1e5f3b6d0a8cfd4339d2bdb,27,developmentseed,async-tiff
b67ac67b2e22de64285218a79c0a0c63b3cb0a35,Tile request multiplexing/coalescing (#11),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/b67ac67b2e22de64285218a79c0a0c63b3cb0a35,65,developmentseed,async-tiff
1e3b388d6b2f413a6a4280fe8ef85ea06781c9f7,Add CI (#10),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/1e3b388d6b2f413a6a4280fe8ef85ea06781c9f7,42,developmentseed,async-tiff
700772404ba4769401283b8a26858a1c74385dba,Cleanup (#9),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/700772404ba4769401283b8a26858a1c74385dba,287,developmentseed,async-tiff
98d496f6b5c864487d02053d6eb1f89228e4caff,Define async reader interface (#5),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/98d496f6b5c864487d02053d6eb1f89228e4caff,199,developmentseed,async-tiff
e8abdc0f958f3e74e93f35326ede3e2d21c388e1,Progress on image tile decoding (#2),Kyle Barron,GitHub,https://github.com/developmentseed/async-tiff/commit/e8abdc0f958f3e74e93f35326ede3e2d21c388e1,290,developmentseed,async-tiff
8f5fc5540f02cfe5e0220bafdb42b07f61c913c1,feat: upgrade to latest versions of the packages in docker-compose.yml (#208),Henry Rodman,GitHub,https://github.com/developmentseed/eoAPI/commit/8f5fc5540f02cfe5e0220bafdb42b07f61c913c1,8,developmentseed,eoAPI
cca539b7dcba887930553a2b52397b069a00f7ee,update getting-started notebook (#206),Henry Rodman,GitHub,https://github.com/developmentseed/eoAPI/commit/cca539b7dcba887930553a2b52397b069a00f7ee,1424,developmentseed,eoAPI
4e6625c13b9f6c2de3fc4115ab8a73f13daa5dcc,ci: skip ci actions that require tokens for dependabot PRs (#195),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/4e6625c13b9f6c2de3fc4115ab8a73f13daa5dcc,5,developmentseed,eoAPI-cdk
31d0ec0f786a5ac00ffbbacfc2215828d5922fd4,fix: refactor Lambda constructs to only build custom image if provided (#187),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/31d0ec0f786a5ac00ffbbacfc2215828d5922fd4,139,developmentseed,eoAPI-cdk
e301bb256ea52b78d9ed7662dae05aac82d44324,ci: upgrade dev dependencies (#188),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/e301bb256ea52b78d9ed7662dae05aac82d44324,6299,developmentseed,eoAPI-cdk
f6d59b81138c1bf7e5ecbc0c75b90629ce8062c5,fix: fix upload path for npmjs (#185),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/f6d59b81138c1bf7e5ecbc0c75b90629ce8062c5,2,developmentseed,eoAPI-cdk
6641cfab582725625057ebc3292750d3a65d37d3,fix: add token permissions for OIDC publishing (#184),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/6641cfab582725625057ebc3292750d3a65d37d3,17,developmentseed,eoAPI-cdk
d560291aaa2e43b4f5327d26ed1e7db69bc71362,feat: pgbouncer health check (#183),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/d560291aaa2e43b4f5327d26ed1e7db69bc71362,3255,developmentseed,eoAPI-cdk
b461ec0dfa57e9ef6316e17ca8e79cd1cbc58459,fix: include libexpat.so.1 in the titiler code package (#182),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/b461ec0dfa57e9ef6316e17ca8e79cd1cbc58459,4,developmentseed,eoAPI-cdk
b01e2b0afade7984298d945792cd0b5fc5bd9f8b,chore: add MIT license (#180),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/b01e2b0afade7984298d945792cd0b5fc5bd9f8b,21,developmentseed,eoAPI-cdk
12591c5bea32b53ffe62f3601f0f9d23bb4246f5,fix: stactools-item-generator issues,Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/12591c5bea32b53ffe62f3601f0f9d23bb4246f5,5,developmentseed,eoAPI-cdk
5f5d88bbc450857aaa70e5e582ba3de404ab756c,fix: add unique prefix to stactools-item-generator export names (#164),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/5f5d88bbc450857aaa70e5e582ba3de404ab756c,10,developmentseed,eoAPI-cdk
0e7c816e5298237ce2ef2a5bd6c9a9736fa2fd4e,docs: fix collection loading example (#163),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/0e7c816e5298237ce2ef2a5bd6c9a9736fa2fd4e,3,developmentseed,eoAPI-cdk
372b677ba416f11407b10020b26493e07985d49c,fix: add stack name to exportNames in StacLoader (#162),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/372b677ba416f11407b10020b26493e07985d49c,10,developmentseed,eoAPI-cdk
adbf49bf6371f65dcd54790801e5b68345b35479,feat: add collection loading capability (#160),Henry Rodman,GitHub,https://github.com/developmentseed/eoapi-cdk/commit/adbf49bf6371f65dcd54790801e5b68345b35479,762,developmentseed,eoAPI-cdk
